174.161 4  3.006423 4.213949 -0.091419
174.163 4  3.012275 4.264544 -0.127345
174.238 4  3.04341 4.293447 -0.090763
174.238 4  3.03264 4.327787 -0.115146
174.285 4  3.051626 4.105633 -0.102967
174.339 4  3.03567 4.081277 -0.118856
174.397 4  3.059786 4.096829 -0.118247
174.473 4  3.058706 4.120426 -0.129597
174.487 4  3.049742 4.128325 -0.118528
174.541 4  3.069247 4.003603 -0.141855
174.615 4  3.050994 3.989414 -0.12533
174.706 4  3.046427 3.987731 -0.146406
174.707 4  3.06399 3.989957 -0.146925
174.735 4  3.078991 3.978978 -0.151229
174.794 4  3.059746 4.011197 -0.145472
174.841 4  3.051473 4.012563 -0.160621
174.956 4  3.06672 3.991141 -0.155831
174.958 4  3.059999 3.9635 -0.155566
174.983 4  3.07472 3.938153 -0.162535
175.036 4  3.074652 4.012307 -0.157891
175.182 4  3.067817 4.034344 -0.150262
175.183 4  3.077756 3.990726 -0.156958
175.197 4  3.067788 3.943211 -0.148123
175.236 4  3.073705 3.910001 -0.156865
175.281 4  3.065253 4.025138 -0.148166
175.338 4  3.076033 4.096266 -0.156602
175.398 4  3.075775 4.059056 -0.154489
175.439 4  3.062275 4.024061 -0.136271
175.486 4  3.070631 3.988667 -0.157003
175.541 4  3.070088 4.112103 -0.134475
175.594 4  3.085296 4.20486 -0.138068
175.703 4  3.078052 4.178967 -0.145924
175.704 4  3.072469 4.154122 -0.140226
175.734 4  3.075433 4.125641 -0.149133
175.782 4  3.079043 4.272049 -0.148242
175.825 4  3.077579 4.257424 -0.145768
175.889 4  3.082088 4.373904 -0.151463
175.988 4  3.080364 4.355505 -0.135602
175.991 4  3.083297 4.345188 -0.146555
176.042 4  3.078881 4.439328 -0.124709
176.147 4  3.087103 4.48566 -0.142969
176.232 4  3.098539 4.477976 -0.120704
176.235 4  3.091136 4.480152 -0.141074
176.236 4  3.105036 4.485846 -0.118515
176.285 4  3.104258 4.551468 -0.122343
176.338 4  3.101183 4.578323 -0.131877
176.442 4  3.106122 4.577194 -0.104726
176.444 4  3.119274 4.579091 -0.134091
176.472 4  3.112561 4.588921 -0.109831
176.530 4  3.129124 4.617086 -0.125621
176.582 4  3.125422 4.619353 -0.111837
176.648 4  3.127422 4.622149 -0.120037
176.737 4  3.139157 4.628157 -0.113388
176.738 4  -3.14079 4.637168 -0.122808
176.784 4  3.133964 4.624492 -0.108233
176.837 4  3.134328 4.628275 -0.120312
176.883 4  -3.139131 4.632628 -0.101852
176.935 4  -3.131652 4.636302 -0.11436
177.025 4  3.139914 4.638171 -0.111457
177.040 4  -3.119824 4.617672 -0.11359
177.161 4  3.139199 4.606192 -0.102483
177.162 4  -3.131018 4.613316 -0.109676
177.223 4  -3.106636 4.623644 -0.1059
177.271 4  -3.112718 4.608143 -0.11646
177.319 4  -3.109561 4.603734 -0.114789
177.378 4  -3.094183 4.602622 -0.112837
177.483 4  -3.100085 4.604414 -0.115879
177.484 4  -3.098629 4.600326 -0.112169
177.525 4  -3.099904 4.597929 -0.117368
177.581 4  -3.096331 4.600573 -0.122596
177.642 4  -3.088706 4.608486 -0.121425
177.696 4  -3.088043 4.601999 -0.12014
177.726 4  -3.08636 4.597916 -0.123949
177.825 4  -3.079871 4.605997 -0.126154
177.883 4  -3.075957 4.597741 -0.135743
177.941 4  -3.077056 4.594693 -0.120959
177.973 4  -3.078716 4.589949 -0.12513
178.028 4  -3.073857 4.624979 -0.123916
178.098 4  -3.075118 4.63552 -0.122151
178.147 4  -3.063314 4.634451 -0.12228
178.235 4  -3.058216 4.630382 -0.121062
178.237 4  -3.065449 4.630115 -0.115959
178.266 4  -3.053527 4.648537 -0.12188
178.329 4  -3.054147 4.641545 -0.120169
178.380 4  -3.056525 4.636837 -0.115058
178.432 4  -3.045955 4.652838 -0.121982
178.479 4  -3.051632 4.640286 -0.124264
178.544 4  -3.05525 4.660888 -0.128917
178.582 4  -3.04878 4.67233 -0.133019
178.700 4  -3.055939 4.661695 -0.137553
178.702 4  -3.050435 4.648012 -0.129956
178.716 4  -3.039708 4.635208 -0.149833
178.764 4  -3.044333 4.677494 -0.131163
178.831 4  -3.044552 4.694138 -0.145268
178.872 4  -3.037992 4.67962 -0.151715
178.966 4  -3.038669 4.665274 -0.147441
178.967 4  -3.043726 4.644557 -0.16551
179.025 4  -3.041962 4.705655 -0.162602
179.149 4  -3.043451 4.711759 -0.169473
179.188 4  -3.043838 4.694532 -0.167713
179.228 4  -3.043234 4.677971 -0.180156
179.277 4  -3.053916 4.739103 -0.182259
179.309 4  -3.051846 4.777249 -0.192916
179.432 4  -3.049479 4.757193 -0.189141
179.433 4  -3.052172 4.741915 -0.200928
179.474 4  -3.058824 4.727449 -0.201413
179.517 4  -3.050943 4.814781 -0.203581
179.571 4  -3.058675 4.848171 -0.200056
179.636 4  -3.05909 4.843169 -0.201554
179.722 4  -3.053454 4.833569 -0.197872
179.722 4  -3.045307 4.826804 -0.204894
179.770 4  -3.043982 4.825999 -0.20691
179.818 4  -3.045976 4.925616 -0.197853
179.870 4  -3.029593 4.922514 -0.198049
179.926 4  -3.034042 4.921138 -0.20214
179.959 4  -3.02423 4.920379 -0.187097
180.022 4  -3.016474 4.916946 -0.203132
180.142 4  -3.034586 4.964268 -0.190837
180.144 4  -3.015967 4.958993 -0.196681
180.221 4  -3.021702 4.951124 -0.19612
180.222 4  -3.029214 4.950808 -0.199386
180.268 4  -3.027052 4.945883 -0.201717
180.310 4  -3.025747 4.999529 -0.189895
180.379 4  -3.020696 4.996363 -0.194129
180.443 4  -3.010203 4.992428 -0.193883
180.459 4  -3.021128 4.985029 -0.194224
180.529 4  -3.026842 4.984489 -0.200728
180.571 4  -3.002044 5.038596 -0.189539
180.636 4  -3.003149 5.020505 -0.193428
180.688 4  -3.010157 5.011192 -0.186999
180.720 4  -3.007162 4.999051 -0.192945
180.762 4  -3.004366 4.982802 -0.193281
180.810 4  -3.013671 5.035798 -0.206495
180.868 4  -3.011693 5.024984 -0.201452
180.924 4  -3.016667 5.062795 -0.220196
180.966 4  -3.011553 5.046597 -0.208092
181.020 4  -3.019147 5.020758 -0.229315
181.134 4  -3.017051 5.10529 -0.213434
181.135 4  -3.018711 5.080176 -0.234938
181.222 4  -3.01323 5.052838 -0.222388
181.224 4  -3.022245 5.029266 -0.239628
181.268 4  -3.014575 5.008709 -0.23113
181.316 4  -3.030932 5.162605 -0.250929
181.369 4  -3.029381 5.135463 -0.24448
181.424 4  -3.034153 5.102597 -0.263355
181.466 4  -3.049265 5.062883 -0.255535
181.515 4  -3.051659 5.026155 -0.268241
181.571 4  -3.053119 5.249026 -0.266578
181.673 4  -3.074113 5.207045 -0.283213
181.700 4  -3.062186 5.17929 -0.285542
181.716 4  -3.078186 5.124917 -0.287894
181.762 4  -3.094732 5.074089 -0.305714
181.817 4  -3.091899 5.350373 -0.309682
181.861 4  -3.094109 5.29544 -0.312779
181.920 4  -3.112467 5.233065 -0.310263
181.956 4  -3.126996 5.165876 -0.325493
182.028 4  -3.137435 5.102686 -0.31958
182.131 4  3.119705 5.439659 -0.333979
182.193 4  3.100505 5.370788 -0.333077
182.199 4  3.111059 5.313742 -0.327346
182.208 4  3.083605 5.228728 -0.328466
182.267 4  3.052763 5.139915 -0.327374
182.314 4  3.043671 5.609903 -0.333169
182.370 4  3.026643 5.520619 -0.320133
182.423 4  2.998288 5.435338 -0.335181
182.454 4  2.992541 5.349557 -0.304324
182.511 4  2.969537 5.262328 -0.3174
182.566 4  2.95739 2.220458 -0.293547
182.620 4  2.949896 2.137524 -0.282823
182.723 4  2.944633 2.061691 -0.272394
182.723 4  2.929053 1.978757 -0.254462
182.755 4  2.928184 1.921448 -0.244898
182.802 4  2.933913 1.048635 -0.24137
182.856 4  2.936756 1.042147 -0.223647
182.925 4  2.940017 1.047855 -0.232498
183.026 4  2.949563 1.054134 -0.218658
183.029 4  2.95084 1.054476 -0.224269
183.124 4  2.954435 0.752497 -0.217917
183.126 4  2.963304 0.758288 -0.213097
183.194 4  2.962385 0.760022 -0.207554
183.208 4  2.968655 0.751609 -0.212396
183.306 4  2.966887 0.741687 -0.191082
183.308 4  2.958811 0.696226 -0.197599
183.365 4  2.974013 0.683862 -0.193004
183.460 4  2.966971 0.685964 -0.186845
183.462 4  3.007394 0.681813 -0.190795
183.519 4  3.002562 0.660643 -0.202109
183.572 4  2.981698 0.71806 -0.182502
183.631 4  2.983237 0.701272 -0.215096
183.681 4  2.972376 0.667707 -0.178298
183.756 4  2.983803 0.624197 -0.169023
183.804 4  2.974007 0.78018 -0.188304
183.887 4  2.975749 0.756438 -0.17448
183.920 4  2.978765 0.733146 -0.183439
183.951 4  2.990282 0.708705 -0.168218
184.015 4  3.003572 0.690379 -0.1712
184.134 4  3.003484 0.88053 -0.155538
184.215 4  3.001531 0.866523 -0.166716
184.218 4  3.010917 0.842009 -0.147728
184.248 4  3.02014 0.832987 -0.142893
184.311 4  3.020806 1.023369 -0.138974
184.376 4  3.019654 1.018697 -0.135023
184.419 4  3.026712 1.0204 -0.13901
184.451 4  3.030582 1.018674 -0.129706
184.505 4  3.02467 1.021932 -0.12759
184.559 4  3.027086 1.135045 -0.127838
184.616 4  3.036072 1.151272 -0.135891
184.712 4  3.039108 1.160868 -0.12197
184.713 4  3.038727 1.173352 -0.12144
184.744 4  3.049775 1.18879 -0.12101
184.814 4  3.057454 1.183668 -0.127124
184.867 4  3.069232 1.201431 -0.119836
184.958 4  3.076471 1.218771 -0.124616
184.959 4  3.079265 1.229167 -0.116219
185.001 4  3.087677 1.249732 -0.117341
185.135 4  3.095187 1.176418 -0.110441
185.203 4  3.118885 1.197242 -0.129018
185.205 4  3.097619 1.212239 -0.0964
185.205 4  3.082038 1.240018 -0.107411
185.241 4  3.115343 1.252114 -0.106173
185.303 4  3.125678 1.144249 -0.096621
185.359 4  3.11586 1.161072 -0.102171
185.413 4  3.119502 1.169398 -0.097942
185.460 4  3.13398 1.174013 -0.099024
185.504 4  3.125134 1.177601 -0.094596
185.566 4  3.1231 1.113422 -0.106911
185.617 4  3.135431 1.11224 -0.102599
185.706 4  3.134634 1.111168 -0.100069
185.707 4  3.12458 1.106626 -0.101013
185.761 4  -3.140946 1.104735 -0.099442
185.809 4  3.138734 1.102937 -0.112383
185.848 4  3.140235 1.090639 -0.112371
185.918 4  -3.127182 1.109243 -0.111007
185.947 4  -3.137423 1.097451 -0.118031
186.010 4  3.139935 1.074695 -0.11083
186.123 4  -3.129473 1.146874 -0.121726
186.124 4  -3.13428 1.121718 -0.128468
186.200 4  -3.134286 1.097345 -0.125812
186.201 4  -3.130913 1.06874 -0.138877
186.248 4  -3.132491 1.040727 -0.133723
186.304 4  -3.121795 1.197353 -0.13682
186.363 4  -3.125734 1.151007 -0.143429
186.407 4  -3.107768 1.121045 -0.140237
186.455 4  -3.123281 1.080596 -0.15101
186.499 4  -3.117229 1.053156 -0.157446
186.627 4  -3.117997 1.256631 -0.154215
186.632 4  -3.122667 1.224981 -0.166868
186.664 4  -3.115776 1.188701 -0.160163
186.695 4  -3.131893 1.153364 -0.164151
186.749 4  -3.127526 1.132056 -0.159544
186.798 4  -3.126026 1.354717 -0.162826
186.853 4  -3.131806 1.332637 -0.164331
186.906 4  -3.133055 1.313843 -0.156085
186.951 4  -3.120217 1.297439 -0.162232
186.993 4  -3.115037 1.279147 -0.146242
187.120 4  -3.121767 1.487493 -0.153554
187.121 4  -3.108162 1.481646 -0.159735
187.203 4  -3.114808 1.475369 -0.158846
187.204 4  -3.108036 1.465206 -0.158164
187.244 4  -3.103392 1.46765 -0.159546
187.292 4  -3.099527 1.585142 -0.145973
187.355 4  -3.11128 1.582012 -0.151153
187.413 4  -3.126356 1.579026 -0.165978
187.445 4  -3.091268 1.569853 -0.140546
187.508 4  -3.08305 1.582612 -0.159033
187.560 4  -3.099768 1.647341 -0.124763
187.670 4  -3.087678 1.649245 -0.139157
187.671 4  -3.075932 1.655565 -0.134361
187.686 4  -3.077976 1.665837 -0.12612
187.749 4  -3.069266 1.682715 -0.139472
187.794 4  -3.070876 1.680145 -0.11799
187.855 4  -3.048212 1.682365 -0.128857
187.903 4  -3.064212 1.692856 -0.119105
187.945 4  -3.045522 1.711097 -0.124394
188.002 4  -3.056141 1.726267 -0.119235
188.110 4  -3.038576 1.67613 -0.116502
188.145 4  -3.044267 1.665764 -0.116606
188.183 4  -3.045326 1.675436 -0.112363
188.198 4  -3.028511 1.691587 -0.116985
188.252 4  -3.038299 1.707067 -0.109491
188.282 4  -3.025817 1.647961 -0.106687
188.429 4  -3.021251 1.622129 -0.098348
188.445 4  -3.026228 1.630587 -0.095188
188.505 4  -3.011189 1.638278 -0.096468
188.551 4  -3.013844 1.602896 -0.095806
188.623 4  -3.008824 1.581207 -0.095826
188.692 4  -3.015491 1.58371 -0.0966
188.693 4  -3.01035 1.588971 -0.095071
188.740 4  -3.008462 1.587161 -0.106977
188.788 4  -3.009728 1.572074 -0.096283
188.844 4  -3.006287 1.564842 -0.096636
188.903 4  -3.005328 1.555292 -0.093742
189.013 4  -3.007928 1.543084 -0.111342
189.015 4  -2.999122 1.529377 -0.116053
189.118 4  -2.997158 1.548925 -0.123043
189.120 4  -2.993184 1.551779 -0.121403
189.176 4  -3.002499 1.533906 -0.125218
189.217 4  -3.003616 1.515549 -0.119016
189.240 4  -2.999579 1.49497 -0.13706
189.296 4  -2.987085 1.555086 -0.130263
189.338 4  -2.994128 1.580679 -0.15697
189.430 4  -3.006639 1.558199 -0.146969
189.431 4  -2.982519 1.544476 -0.160062
189.487 4  -2.984798 1.524714 -0.15045
189.544 4  -2.988569 1.616448 -0.166781
189.605 4  -2.98816 1.652547 -0.174088
189.656 4  -2.985324 1.638849 -0.180534
189.687 4  -2.987069 1.620174 -0.1781
189.738 4  -2.993462 1.600265 -0.178849
189.785 4  -2.99346 1.68862 -0.192947
189.841 4  -2.998768 1.716326 -0.170202
189.898 4  -2.998365 1.701336 -0.189288
189.946 4  -2.989123 1.685908 -0.176913
189.989 4  -2.984109 1.682894 -0.173192
190.100 4  -3.003549 1.759712 -0.177362
190.101 4  -2.977303 1.796317 -0.17402
190.188 4  -2.987224 1.792587 -0.191371
190.190 4  -2.974572 1.784707 -0.164435
190.245 4  -2.95918 1.764263 -0.194757
190.277 4  -2.989673 1.817302 -0.174042
190.356 4  -2.984389 1.846943 -0.195636
190.394 4  -2.964837 1.839515 -0.19062
190.441 4  -2.982761 1.820883 -0.179936
190.500 4  -2.99095 1.805342 -0.193442
190.552 4  -2.98502 1.863093 -0.201851
190.599 4  -2.977741 1.88546 -0.196535
190.691 4  -2.977475 1.877583 -0.204342
190.692 4  -2.984906 1.864165 -0.195295
190.737 4  -2.971912 1.859825 -0.208429
190.783 4  -2.984786 1.917034 -0.202865
190.856 4  -2.980332 1.91063 -0.207425
190.899 4  -2.969541 1.954497 -0.213495
190.947 4  -2.980487 1.94757 -0.203635
190.989 4  -2.973122 1.935686 -0.211834
191.106 4  -2.967965 1.969804 -0.211208
191.108 4  -2.971948 1.986689 -0.210169
191.154 4  -2.981541 1.973178 -0.214126
191.183 4  -2.978402 1.960568 -0.21374
191.236 4  -2.972399 1.947564 -0.219046
191.282 4  -2.979772 2.003704 -0.223412
191.398 4  -2.973316 2.028364 -0.227109
191.399 4  -2.977014 2.013531 -0.227617
191.429 4  -2.966893 1.994037 -0.213607
191.486 4  -2.96158 1.966897 -0.238234
191.539 4  -2.971994 2.052994 -0.221133
191.597 4  -2.965544 2.093871 -0.256228
191.681 4  -2.963586 2.069095 -0.241858
191.682 4  -3.001479 2.032139 -0.25737
191.728 4  -3.014345 1.998744 -0.259349
191.776 4  -3.005312 2.089402 -0.288839
191.834 4  -2.99296 2.137532 -0.275647
191.890 4  -3.003511 2.098818 -0.2948
191.921 4  -3.034846 2.052779 -0.302523
191.990 4  -3.029088 2.017571 -0.313345
192.049 4  -3.033866 2.138657 -0.319319
192.149 4  -3.076729 2.203263 -0.321499
192.185 4  -3.065673 2.15586 -0.353228
192.186 4  -3.101222 2.089928 -0.328408
192.233 4  -3.101682 2.04312 -0.352217
192.276 4  -3.121212 2.221165 -0.364837
192.334 4  -3.133466 2.32357 -0.337024
192.414 4  3.120623 2.254194 -0.384044
192.428 4  3.117384 2.18674 -0.360334
192.486 4  3.107125 2.117972 -0.383638
192.538 4  3.093779 2.373912 -0.368659
192.644 4  3.05349 2.448142 -0.37173
192.676 4  3.01495 2.368562 -0.356726
192.732 4  3.004982 2.298123 -0.359996
192.780 4  2.994678 2.576395 -0.372691
192.844 4  2.982203 2.745891 -0.327906
192.898 4  2.933195 2.65017 -0.35766
192.980 4  2.90915 2.486353 -0.3269
193.113 4  2.892991 3.054778 -0.306215
193.159 4  2.881006 2.99493 -0.272057
193.174 4  2.87432 2.926806 -0.244941
193.270 4  2.875145 3.200121 -0.210949
193.326 4  2.888383 3.15798 -0.212663
193.412 4  2.866074 3.098072 -0.175283
193.427 4  2.86761 3.4082 -0.185389
193.489 4  2.860439 3.365324 -0.172023
193.529 4  2.870353 3.634057 -0.142707
193.598 4  2.890668 3.800405 -0.176502
193.663 4  2.897751 3.786011 -0.145636
193.724 4  2.885473 3.769741 -0.147547
193.784 4  2.901599 3.989826 -0.158825
193.828 4  2.915978 4.068481 -0.11717
193.906 4  2.907401 4.064129 -0.143263
193.933 4  2.914757 4.061902 -0.125136
193.979 4  2.904163 4.080485 -0.134015
194.099 4  2.926931 4.20463 -0.141522
194.167 4  2.927733 4.263854 -0.142323
194.168 4  2.929431 4.2846 -0.129213
194.169 4  2.933902 4.315245 -0.144635
194.224 4  2.95208 4.347963 -0.125833
194.272 4  2.958858 4.310875 -0.141939
194.330 4  2.965994 4.314378 -0.132534
194.415 4  2.988735 4.36112 -0.144012
194.416 4  2.971607 4.424881 -0.145
194.474 4  3.016129 4.463541 -0.145696
194.544 4  3.011026 4.242198 -0.128994
194.592 4  3.023361 4.195238 -0.141596
194.654 4  3.038195 4.243005 -0.133771
194.679 4  3.021676 4.301937 -0.154775
194.725 4  3.068326 4.322473 -0.143159
194.773 4  3.04987 4.107363 -0.158487
194.833 4  3.091629 4.045357 -0.141785
194.902 4  3.06753 4.078941 -0.172091
194.932 4  3.085649 4.097251 -0.155128
194.981 4  3.083955 4.110178 -0.163984
195.050 4  3.075622 4.010596 -0.156439
195.141 4  3.087736 3.975763 -0.158338
195.142 4  3.075376 3.963389 -0.155004
195.171 4  3.077473 3.95996 -0.167417
195.219 4  3.087252 3.941546 -0.174165
195.275 4  3.070935 3.993043 -0.169425
195.329 4  3.083852 4.005888 -0.169405
195.393 4  3.083685 3.973646 -0.179317
195.419 4  3.073327 3.940312 -0.174333
195.482 4  3.074183 3.906855 -0.201988
195.609 4  3.056289 4.001488 -0.183829
195.611 4  3.067202 4.04394 -0.178888
195.675 4  3.055147 3.996778 -0.177447
195.675 4  3.076847 3.956797 -0.165769
195.773 4  3.066947 3.885971 -0.159404
195.841 4  3.059362 3.998439 -0.195979
195.881 4  3.060384 3.955493 -0.163405
195.913 4  3.055448 4.081566 -0.173621
195.970 4  3.074486 4.046374 -0.168978
196.096 4  3.05136 4.158811 -0.158605
196.097 4  3.051935 4.241893 -0.17376
196.200 4  3.05937 4.213562 -0.165325
196.202 4  3.065235 4.185555 -0.157298
196.215 4  3.064652 4.170746 -0.151711
196.273 4  3.06015 4.314184 -0.155707
196.322 4  3.066401 4.386576 -0.150174
196.375 4  3.076786 4.377538 -0.152113
196.421 4  3.066172 4.367853 -0.147043
196.473 4  3.071092 4.365895 -0.161336
196.524 4  3.078987 4.359648 -0.137011
196.601 4  3.076042 4.512892 -0.149344
196.655 4  3.078672 4.507765 -0.134407
196.670 4  3.08716 4.49633 -0.144442
196.716 4  3.09997 4.497022 -0.122428
196.763 4  3.083437 4.50678 -0.144704
196.826 4  3.094826 4.583394 -0.125554
196.880 4  3.104466 4.592187 -0.126579
196.926 4  3.096851 4.610267 -0.134254
196.973 4  3.1127 4.613727 -0.107821
197.098 4  3.121697 4.624813 -0.131619
197.100 4  3.106091 4.617078 -0.109829
197.135 4  3.137248 4.632374 -0.140609
197.166 4  3.125544 4.646722 -0.107229
197.211 4  3.129157 4.666959 -0.11854
197.275 4  -3.140507 4.670753 -0.107682
197.318 4  -3.138488 4.6097 -0.113057
197.400 4  3.138065 4.621082 -0.103446
197.414 4  3.140305 4.643107 -0.121306
197.472 4  -3.13266 4.655331 -0.101712
197.528 4  -3.131729 4.661119 -0.102731
197.587 4  -3.130898 4.577791 -0.099397
197.637 4  -3.116685 4.587828 -0.0983
197.685 4  -3.139615 4.597955 -0.089707
197.715 4  -3.111009 4.604021 -0.111433
197.763 4  -3.105392 4.607155 -0.098762
197.827 4  -3.102998 4.56267 -0.09443
197.870 4  -3.100322 4.56538 -0.109944
197.916 4  -3.100033 4.562981 -0.085893
197.965 4  -3.099974 4.565108 -0.107336
198.063 4  -3.105687 4.560594 -0.096451
198.167 4  -3.08826 4.549222 -0.102278
198.169 4  -3.097713 4.538252 -0.092664
198.170 4  -3.089586 4.529129 -0.104106
198.215 4  -3.089799 4.518935 -0.108902
198.326 4  -3.080345 4.531662 -0.120679
198.373 4  -3.083719 4.507707 -0.102528
198.468 4  -3.084488 4.524519 -0.11215
198.619 4  -3.083917 4.578161 -0.115829
198.630 4  -3.080726 4.557478 -0.135868
198.662 4  -3.079568 4.528455 -0.129203
198.718 4  -3.081068 4.502525 -0.136237
198.834 4  -3.068036 4.635606 -0.140133
198.871 4  -3.076041 4.612458 -0.138672
198.916 4  -3.069269 4.599806 -0.138483
198.968 4  -3.068717 4.58202 -0.14571
199.076 4  -3.068423 4.565333 -0.140042
199.078 4  -3.063301 4.722364 -0.13833
199.168 4  -3.075183 4.707889 -0.141927
199.213 4  -3.0697 4.689721 -0.140695
199.261 4  -3.072345 4.683079 -0.146922
199.373 4  -3.053507 4.790969 -0.145874
199.374 4  -3.062169 4.785457 -0.140254
199.404 4  -3.058094 4.786367 -0.149379
199.517 4  -3.062068 4.78335 -0.141804
199.594 4  -3.049189 4.842855 -0.144692
199.643 4  -3.051747 4.842752 -0.152416
199.657 4  -3.048789 4.842865 -0.143123
199.705 4  -3.047415 4.843949 -0.153347
199.759 4  -3.053018 4.840728 -0.14976
199.814 4  -3.046934 4.874524 -0.142302
199.891 4  -3.047636 4.878751 -0.149747
199.906 4  -3.047162 4.878431 -0.148025
199.963 4  -3.042774 4.879747 -0.139976
200.082 4  -3.041051 4.879314 -0.13955
200.084 4  -3.044712 4.890858 -0.143834
200.131 4  -3.037455 4.889006 -0.134289
200.161 4  -3.035328 4.882316 -0.134632
200.202 4  -3.036844 4.881294 -0.144732
200.251 4  -3.016756 4.878797 -0.120782
200.369 4  -3.020435 4.905828 -0.139523
200.370 4  -3.020331 4.90248 -0.129542
200.401 4  -3.012029 4.898192 -0.123477
200.474 4  -3.025589 4.894029 -0.133903
200.516 4  -3.020744 4.888067 -0.125369
200.597 4  -3.001527 4.923688 -0.131461
200.665 4  -3.007404 4.919572 -0.114016
200.696 4  -3.008863 4.911624 -0.133175
200.759 4  -3.017622 4.899589 -0.135462
200.810 4  -3.014742 4.931669 -0.131908
200.868 4  -3.00334 4.920224 -0.135938
200.941 4  -2.995464 4.950703 -0.135576
200.968 4  -3.00706 4.948307 -0.134072
201.071 4  -3.009817 4.939395 -0.141628
201.072 4  -2.985996 4.983983 -0.12915
201.146 4  -2.995856 4.967005 -0.138849
201.159 4  -3.002982 4.955552 -0.132218
201.207 4  -2.994341 4.943983 -0.135966
201.259 4  -2.989306 4.931552 -0.132679
201.305 4  -2.998438 5.012841 -0.145739
201.382 4  -2.988569 5.000656 -0.135168
201.397 4  -3.000266 4.983406 -0.149492
201.458 4  -2.997809 4.967234 -0.154422
201.509 4  -2.993179 4.948811 -0.158665
201.575 4  -2.997745 5.056015 -0.156312
201.619 4  -2.994976 5.036049 -0.168309
201.646 4  -2.999136 5.009491 -0.16408
201.714 4  -2.992952 4.993777 -0.160893
201.742 4  -2.995642 4.974096 -0.167898
201.824 4  -2.994159 5.110281 -0.168877
201.867 4  -2.993607 5.084614 -0.177576
201.892 4  -3.001816 5.055022 -0.177546
201.974 4  -3.008132 5.024323 -0.204377
202.064 4  -3.008816 4.989997 -0.187517
202.065 4  -3.015949 5.181983 -0.222218
202.163 4  -3.019979 5.141337 -0.206968
202.164 4  -3.016421 5.105102 -0.230269
202.194 4  -3.028946 5.059474 -0.220898
202.258 4  -3.043041 5.014124 -0.248831
202.307 4  -3.031961 5.254314 -0.235196
202.368 4  -3.05436 5.2028 -0.259481
202.433 4  -3.053694 5.160139 -0.253773
202.459 4  -3.05092 5.106929 -0.266234
202.512 4  -3.059643 5.050274 -0.268384
202.624 4  -3.079888 5.373999 -0.284128
202.626 4  -3.084334 5.312336 -0.285821
202.649 4  -3.105931 5.244137 -0.298404
202.697 4  -3.112309 5.178884 -0.29687
202.751 4  -3.130756 5.102829 -0.313792
202.809 4  -3.132246 5.485234 -0.304568
202.863 4  3.119371 5.399441 -0.328095
202.892 4  3.100991 5.312212 -0.295127
202.954 4  3.08331 5.226712 -0.334535
203.075 4  3.084313 5.1464 -0.300217
203.133 4  3.044749 2.848729 -0.328861
203.135 4  3.039625 1.910652 -0.311126
203.149 4  3.016679 1.802771 -0.316013
203.202 4  3.002409 1.708364 -0.276514
203.250 4  2.987838 1.631918 -0.284889
203.320 4  2.997241 1.006719 -0.273143
203.365 4  2.996988 0.988089 -0.272978
203.390 4  3.009595 0.734866 -0.264616
203.449 4  2.998968 0.717641 -0.268677
203.513 4  2.992536 0.698416 -0.254106
203.563 4  2.995013 0.588979 -0.252479
203.648 4  2.992902 0.543316 -0.250204
203.650 4  2.996176 0.51353 -0.234302
203.701 4  2.993556 0.485877 -0.237355
203.747 4  2.991667 0.455785 -0.231818
203.800 4  3.001627 0.488704 -0.21992
203.856 4  2.981571 0.519774 -0.224032
203.901 4  2.99238 0.490862 -0.217579
203.964 4  2.992362 0.458068 -0.208154
204.067 4  2.979676 0.430261 -0.202631
204.068 4  2.984878 0.668561 -0.210351
204.136 4  2.988759 0.644827 -0.196914
204.136 4  2.989484 0.617712 -0.197884
204.196 4  3.024168 0.60021 -0.200341
204.247 4  3.015858 0.579836 -0.19441
204.308 4  2.990853 0.728624 -0.19781
204.367 4  2.999724 0.817759 -0.198054
204.398 4  2.989537 0.796371 -0.176873
204.455 4  2.999748 0.789278 -0.183373
204.498 4  3.005631 0.783366 -0.175462
204.573 4  3.003752 0.901392 -0.166544
204.613 4  3.001807 0.970548 -0.174462
204.643 4  3.028964 0.970914 -0.17117
204.696 4  3.032562 0.973504 -0.162609
204.744 4  3.043989 0.988019 -0.160668
204.819 4  3.052938 1.069761 -0.154074
204.871 4  3.051268 1.103007 -0.149929
204.896 4  3.066503 1.117459 -0.139978
204.939 4  3.057973 1.139153 -0.146496
205.075 4  3.072716 1.155942 -0.131305
205.077 4  3.068847 1.140872 -0.136619
205.178 4  3.082754 1.137761 -0.123396
205.180 4  3.086784 1.171371 -0.139665
205.193 4  3.072066 1.192531 -0.120311
205.242 4  3.089637 1.210606 -0.127133
205.293 4  3.085639 1.134132 -0.116394
205.356 4  3.097483 1.117087 -0.121935
205.388 4  3.102958 1.137351 -0.122888
205.450 4  3.109039 1.15863 -0.118651
205.506 4  3.107428 1.173346 -0.12539
205.608 4  3.125265 1.089678 -0.115352
205.645 4  3.134487 1.076103 -0.121028
205.645 4  3.132768 1.08953 -0.103503
205.687 4  3.140437 1.098981 -0.112048
205.740 4  -3.140116 1.09401 -0.108615
205.798 4  -3.127705 1.047226 -0.11151
205.876 4  -3.1378 1.051572 -0.12192
205.891 4  3.109431 1.050518 -0.107115
205.936 4  -3.121713 1.040432 -0.122478
